age_inscription,note_admission,note_qualification_precedente,unites_validees_s1,moyenne_s1,unites_validees_s2,moyenne_s2,taux_chomage,taux_inflation,pib,sexe,boursier,frais_a_jour,debiteur,deplace,international,decrochage
40,130.0,100.0,4,10.25,5,11.2,15.5,2.8,-4.06,HOMME,NON,OUI,NON,NON,NON,1
25,150.0,120.0,0,0.0,0,0.0,12.4,0.5,1.79,HOMME,NON,OUI,NON,NON,NON,1
20,116.9,126.0,4,14.5,3,13.333333333333334,11.1,0.6,2.02,HOMME,NON,OUI,OUI,OUI,NON,1
20,114.7,122.0,5,15.8,5,13.714285714285714,11.1,0.6,2.02,HOMME,NON,OUI,NON,NON,NON,0
43,95.8,111.0,0,0.0,0,0.0,15.5,2.8,-4.06,HOMME,NON,NON,NON,OUI,NON,1
18,133.1,139.0,4,12.5,3,14.666666666666666,7.6,2.6,0.32,HOMME,NON,OUI,NON,OUI,NON,0
35,150.0,150.0,18,11.666666666666666,12,11.5,15.5,2.8,-4.06,HOMME,NON,OUI,NON,NON,NON,0
23,118.5,116.0,4,13.0,5,13.0,7.6,2.6,0.32,HOMME,NON,OUI,NON,NON,NON,0
19,131.1,130.0,7,12.12142857142857,8,11.50625,12.4,0.5,1.79,HOMME,NON,OUI,NON,NON,NON,0
21,150.3,150.0,9,14.22222222222222,7,13.75,8.9,1.4,3.51,HOMME,OUI,OUI,NON,OUI,NON,0
19,120.5,132.0,4,12.5,4,13.25,13.9,-0.3,0.79,HOMME,NON,OUI,NON,NON,NON,0
20,105.6,108.0,5,12.166666666666666,5,15.285714285714286,12.4,0.5,1.79,HOMME,NON,OUI,NON,OUI,NON,0
30,125.3,133.1,0,0.0,0,0.0,12.4,0.5,1.79,HOMME,OUI,OUI,NON,NON,NON,1
44,131.0,120.0,6,12.666666666666666,6,11.5,12.4,0.5,1.79,HOMME,NON,OUI,NON,OUI,NON,0
19,127.0,146.0,7,13.614285714285714,7,13.614285714285714,12.7,3.7,-1.7,HOMME,NON,OUI,NON,NON,NON,0
22,150.0,150.0,12,12.857142857142858,10,14.3,16.2,0.3,-0.92,HOMME,NON,OUI,NON,OUI,NON,0
18,149.2,160.0,4,14.0,5,14.2,7.6,2.6,0.32,HOMME,NON,OUI,NON,NON,NON,0
21,121.5,125.0,4,14.75,5,11.8,12.7,3.7,-1.7,HOMME,OUI,OUI,NON,OUI,NON,0
18,137.3,125.0,0,0.0,0,0.0,7.6,2.6,0.32,HOMME,NON,OUI,NON,NON,NON,1
18,119.6,122.0,6,13.625,6,14.285714285714286,11.1,0.6,2.02,HOMME,NON,OUI,NON,OUI,NON,0
19,141.5,138.0,0,0.0,0,0.0,7.6,2.6,0.32,HOMME,NON,OUI,NON,NON,NON,0
21,150.0,150.0,4,11.8,4,11.875,16.2,0.3,-0.92,HOMME,NON,OUI,NON,OUI,NON,1
31,110.0,140.0,6,15.125,6,14.6,16.2,0.3,-0.92,HOMME,NON,OUI,NON,NON,NON,0
21,110.2,113.0,4,11.5,2,10.5,9.4,-0.8,-3.12,HOMME,NON,OUI,NON,OUI,NON,1
24,110.3,139.0,1,10.0,1,11.0,8.9,1.4,3.51,HOMME,NON,OUI,OUI,NON,NON,0
27,120.0,133.1,0,0.0,0,0.0,9.4,-0.8,-3.12,HOMME,NON,OUI,NON,NON,NON,1
20,114.2,118.0,3,10.333333333333334,5,12.8,12.4,0.5,1.79,HOMME,NON,OUI,NON,OUI,NON,0
22,140.0,140.0,0,0.0,2,11.666666666666666,10.8,1.4,1.74,HOMME,NON,OUI,NON,OUI,NON,0
19,132.8,144.0,4,12.0,4,12.5,15.5,2.8,-4.06,HOMME,OUI,OUI,NON,NON,NON,0
19,121.5,125.0,6,13.833333333333334,6,14.5,8.9,1.4,3.51,HOMME,NON,OUI,NON,OUI,NON,0
23,127.2,131.0,13,12.153846153846152,11,11.909090909090908,11.1,0.6,2.02,HOMME,NON,OUI,OUI,OUI,NON,0
18,128.2,131.0,6,14.0,6,13.666666666666666,12.4,0.5,1.79,HOMME,NON,OUI,NON,OUI,NON,0
29,133.4,140.0,6,16.5,5,13.8,11.1,0.6,2.02,HOMME,NON,NON,NON,OUI,NON,0
29,120.0,133.1,1,18.0,3,13.333333333333334,10.8,1.4,1.74,HOMME,NON,OUI,NON,OUI,NON,1
20,140.0,140.0,6,11.285714285714286,5,11.77777777777778,16.2,0.3,-0.92,HOMME,NON,OUI,NON,NON,NON,0
19,136.9,139.0,0,0.0,0,0.0,9.4,-0.8,-3.12,HOMME,OUI,OUI,NON,OUI,NON,0
22,117.0,125.0,0,0.0,0,0.0,10.8,1.4,1.74,HOMME,NON,OUI,NON,OUI,NON,0
20,110.7,117.0,5,14.0,6,12.0,11.1,0.6,2.02,HOMME,NON,OUI,NON,OUI,NON,0
24,160.0,150.0,4,13.75,3,12.0,9.4,-0.8,-3.12,HOMME,NON,OUI,NON,OUI,NON,0
21,95.0,95.0,4,13.25,5,11.0,12.7,3.7,-1.7,HOMME,NON,NON,NON,NON,NON,1
25,148.8,150.0,4,14.25,4,14.75,12.7,3.7,-1.7,HOMME,OUI,OUI,NON,NON,NON,0
32,110.0,120.0,0,0.0,0,0.0,9.4,-0.8,-3.12,HOMME,NON,NON,NON,NON,NON,1
26,133.9,136.0,8,11.25,3,11.333333333333334,7.6,2.6,0.32,HOMME,NON,NON,NON,NON,NON,1
18,125.7,133.0,6,13.5,6,12.5,12.4,0.5,1.79,HOMME,OUI,OUI,NON,OUI,NON,0
19,116.6,125.0,5,12.666666666666666,6,12.857142857142858,16.2,0.3,-0.92,HOMME,OUI,OUI,NON,NON,NON,0
19,141.0,127.0,6,15.166666666666666,6,12.333333333333334,12.4,0.5,1.79,HOMME,OUI,OUI,NON,OUI,NON,0
27,130.0,130.0,6,13.166666666666666,5,15.142857142857142,11.1,0.6,2.02,HOMME,NON,OUI,NON,NON,NON,1
21,130.0,130.0,10,11.8,9,11.444444444444445,8.9,1.4,3.51,HOMME,NON,OUI,OUI,NON,NON,0
20,115.8,127.0,4,11.5,0,0.0,13.9,-0.3,0.79,HOMME,NON,OUI,NON,NON,NON,0
21,140.0,140.0,6,14.5,6,11.333333333333334,12.4,0.5,1.79,HOMME,NON,OUI,NON,OUI,NON,0
22,126.1,125.0,5,13.4,3,10.666666666666666,9.4,-0.8,-3.12,HOMME,NON,OUI,NON,OUI,NON,0
19,137.5,135.0,0,0.0,0,0.0,12.7,3.7,-1.7,HOMME,NON,NON,OUI,OUI,NON,0
18,120.8,132.0,4,10.8,2,12.5,11.1,0.6,2.02,HOMME,OUI,OUI,NON,OUI,NON,1
28,136.5,110.0,0,0.0,0,0.0,13.9,-0.3,0.79,HOMME,NON,OUI,NON,NON,NON,1
25,122.0,130.0,6,11.428571428571429,4,12.0,15.5,2.8,-4.06,HOMME,NON,NON,OUI,NON,NON,1
25,130.0,130.0,8,12.5,10,11.6,15.5,2.8,-4.06,HOMME,NON,OUI,NON,NON,NON,1
18,126.3,135.0,2,13.5,3,12.333333333333334,8.9,1.4,3.51,HOMME,NON,OUI,NON,NON,NON,0
26,98.0,133.1,0,0.0,0,0.0,10.8,1.4,1.74,HOMME,NON,OUI,NON,NON,NON,1
18,121.0,135.0,5,12.75,5,11.5,13.9,-0.3,0.79,HOMME,OUI,OUI,NON,OUI,NON,0
22,124.2,128.0,3,11.333333333333334,3,12.333333333333334,15.5,2.8,-4.06,HOMME,NON,OUI,NON,OUI,NON,0
25,130.0,140.0,0,0.0,0,0.0,16.2,0.3,-0.92,HOMME,NON,OUI,NON,NON,NON,1
19,136.1,135.0,5,11.4,5,12.4,8.9,1.4,3.51,HOMME,NON,OUI,NON,OUI,NON,0
19,132.8,131.0,6,14.428571428571429,6,14.571428571428571,13.9,-0.3,0.79,HOMME,NON,OUI,NON,OUI,NON,0
19,126.3,131.0,7,12.492857142857144,8,11.7125,16.2,0.3,-0.92,HOMME,NON,OUI,NON,NON,NON,0
45,111.5,100.0,4,11.5,4,11.0,10.8,1.4,1.74,HOMME,NON,OUI,NON,NON,NON,1
52,118.2,140.0,5,11.2,5,12.8,7.6,2.6,0.32,HOMME,NON,OUI,NON,NON,NON,0
20,115.6,124.0,3,12.0,3,11.0,9.4,-0.8,-3.12,HOMME,NON,NON,NON,OUI,NON,1
19,117.8,130.0,7,15.885714285714286,7,15.885714285714286,10.8,1.4,1.74,HOMME,NON,OUI,NON,OUI,NON,0
21,127.0,142.0,4,12.94,4,11.58,12.4,0.5,1.79,HOMME,NON,NON,OUI,NON,NON,1
35,140.0,150.0,6,14.0,6,14.166666666666666,9.4,-0.8,-3.12,HOMME,NON,NON,NON,NON,NON,0
36,106.0,110.0,0,0.0,0,0.0,7.6,2.6,0.32,HOMME,NON,OUI,NON,OUI,NON,0
47,151.0,110.0,0,0.0,0,0.0,15.5,2.8,-4.06,HOMME,NON,NON,OUI,NON,NON,1
22,106.4,112.0,0,0.0,0,0.0,8.9,1.4,3.51,HOMME,NON,OUI,NON,NON,NON,1
41,125.3,100.0,4,11.25,3,11.0,7.6,2.6,0.32,HOMME,NON,OUI,NON,OUI,NON,1
26,130.0,130.0,0,0.0,0,0.0,10.8,1.4,1.74,HOMME,NON,OUI,NON,NON,NON,1
51,116.0,133.1,4,11.25,0,0.0,10.8,1.4,1.74,FEMME,NON,NON,NON,NON,NON,1
43,120.0,150.0,3,10.666666666666666,4,12.5,9.4,-0.8,-3.12,FEMME,NON,OUI,NON,NON,NON,0
41,100.0,100.0,5,11.8,3,10.666666666666666,7.6,2.6,0.32,FEMME,NON,OUI,NON,OUI,NON,0
23,118.5,130.0,8,11.625,10,11.181818181818182,7.6,2.6,0.32,HOMME,NON,OUI,NON,OUI,NON,0
22,118.9,129.0,0,0.0,0,0.0,9.4,-0.8,-3.12,HOMME,NON,OUI,NON,OUI,NON,1
25,119.3,127.0,4,10.25,4,11.25,12.7,3.7,-1.7,HOMME,OUI,OUI,NON,OUI,NON,1
25,135.8,140.0,15,10.8,14,11.357142857142858,9.4,-0.8,-3.12,HOMME,NON,OUI,NON,OUI,NON,0
22,130.0,130.0,11,12.545454545454543,11,12.666666666666666,8.9,1.4,3.51,HOMME,OUI,NON,NON,OUI,NON,0
24,129.8,133.1,7,13.571428571428571,5,13.4,8.9,1.4,3.51,HOMME,NON,OUI,NON,NON,OUI,0
47,150.0,140.0,0,0.0,0,0.0,16.2,0.3,-0.92,HOMME,NON,OUI,NON,NON,NON,1
41,111.9,133.1,0,0.0,0,0.0,7.6,2.6,0.32,HOMME,NON,OUI,NON,OUI,NON,1
43,150.1,120.0,6,14.77777777777778,5,12.2,13.9,-0.3,0.79,HOMME,NON,OUI,NON,OUI,NON,0
29,130.0,133.1,0,0.0,0,0.0,16.2,0.3,-0.92,HOMME,NON,OUI,NON,NON,NON,1
30,128.0,120.0,0,0.0,0,0.0,7.6,2.6,0.32,HOMME,NON,OUI,NON,NON,NON,1
26,102.5,133.1,0,0.0,0,0.0,12.7,3.7,-1.7,HOMME,NON,NON,NON,NON,NON,1
27,102.5,133.1,0,0.0,0,0.0,15.5,2.8,-4.06,HOMME,NON,NON,NON,NON,NON,1
36,110.0,100.0,5,11.4,5,11.6,9.4,-0.8,-3.12,HOMME,OUI,OUI,NON,NON,NON,0
29,114.0,133.1,6,11.666666666666666,6,10.857142857142858,15.5,2.8,-4.06,HOMME,NON,OUI,NON,NON,NON,1
35,128.2,120.0,7,11.285714285714286,5,13.0,9.4,-0.8,-3.12,HOMME,NON,OUI,NON,OUI,NON,1
18,116.5,128.0,4,11.5,5,12.6,10.8,1.4,1.74,HOMME,OUI,OUI,NON,NON,NON,0
24,149.3,172.0,5,16.0,5,16.0,8.9,1.4,3.51,HOMME,OUI,OUI,NON,NON,NON,0
18,134.1,146.0,6,12.5,6,12.666666666666666,10.8,1.4,1.74,HOMME,OUI,OUI,NON,OUI,NON,1
18,126.6,135.0,4,12.0,3,13.0,7.6,2.6,0.32,HOMME,NON,OUI,NON,OUI,NON,0
21,120.0,160.0,0,0.0,3,11.666666666666666,9.4,-0.8,-3.12,HOMME,NON,OUI,NON,NON,NON,0
21,133.5,150.0,5,13.0,5,12.6,9.4,-0.8,-3.12,HOMME,NON,OUI,NON,OUI,NON,0
32,110.0,130.0,13,13.714285714285714,12,12.083333333333334,15.5,2.8,-4.06,HOMME,NON,OUI,NON,NON,NON,0
22,107.5,111.0,3,12.333333333333334,3,12.5,11.1,0.6,2.02,HOMME,OUI,OUI,NON,OUI,NON,1
32,130.0,130.0,11,12.727272727272728,10,12.7,15.5,2.8,-4.06,HOMME,NON,NON,NON,OUI,NON,1
35,111.6,170.0,1,14.0,0,0.0,9.4,-0.8,-3.12,HOMME,NON,OUI,NON,NON,NON,1
23,101.0,133.1,0,0.0,0,0.0,8.9,1.4,3.51,HOMME,NON,NON,NON,OUI,NON,1
39,108.3,100.0,5,11.4,3,11.0,7.6,2.6,0.32,HOMME,NON,OUI,NON,NON,NON,0
35,128.2,120.0,0,0.0,1,10.0,9.4,-0.8,-3.12,HOMME,NON,OUI,NON,NON,NON,1
32,150.0,110.0,6,18.875,12,17.692307692307693,16.2,0.3,-0.92,HOMME,NON,OUI,NON,NON,NON,0
20,142.8,133.1,0,0.0,0,0.0,7.6,2.6,0.32,HOMME,NON,OUI,NON,NON,NON,1
34,100.0,120.0,6,11.333333333333334,4,12.6,16.2,0.3,-0.92,HOMME,NON,OUI,NON,NON,NON,0
44,150.0,150.0,7,13.5,5,16.2,8.9,1.4,3.51,HOMME,NON,OUI,NON,OUI,NON,1
53,156.5,133.1,2,15.0,3,10.0,16.2,0.3,-0.92,HOMME,NON,OUI,NON,NON,NON,0
28,98.6,120.0,0,0.0,0,0.0,12.4,0.5,1.79,HOMME,NON,NON,OUI,NON,NON,1
31,130.0,130.0,9,14.22222222222222,5,12.8,12.7,3.7,-1.7,HOMME,NON,OUI,NON,NON,NON,1
18,118.1,130.0,0,0.0,0,0.0,9.4,-0.8,-3.12,HOMME,NON,NON,OUI,NON,NON,0
44,120.0,100.0,4,12.0,0,0.0,15.5,2.8,-4.06,HOMME,NON,NON,OUI,NON,NON,1
19,127.7,142.0,5,12.6,4,12.0,12.7,3.7,-1.7,HOMME,NON,OUI,NON,OUI,NON,0
21,130.0,130.0,12,15.083333333333334,11,13.083333333333334,8.9,1.4,3.51,HOMME,NON,OUI,NON,NON,OUI,0
18,147.7,148.0,0,0.0,0,0.0,9.4,-0.8,-3.12,HOMME,OUI,OUI,NON,NON,NON,1
20,170.0,170.0,6,14.5,6,15.3,16.2,0.3,-0.92,HOMME,NON,OUI,NON,OUI,NON,0
55,110.2,110.0,6,14.5,6,13.5,11.1,0.6,2.02,HOMME,NON,OUI,NON,NON,NON,0
27,146.4,166.0,3,10.0,1,13.0,7.6,2.6,0.32,HOMME,NON,OUI,NON,NON,NON,0
19,121.0,135.0,0,0.0,0,0.0,12.4,0.5,1.79,HOMME,NON,OUI,NON,NON,NON,1
18,129.9,133.0,5,11.6,5,13.2,12.4,0.5,1.79,HOMME,NON,OUI,NON,NON,NON,0
43,132.0,133.1,4,11.75,0,0.0,15.5,2.8,-4.06,HOMME,NON,OUI,NON,NON,NON,1
18,125.9,121.0,0,0.0,0,0.0,13.9,-0.3,0.79,HOMME,NON,OUI,NON,OUI,NON,1
18,165.7,159.0,0,0.0,0,0.0,9.4,-0.8,-3.12,HOMME,NON,OUI,NON,OUI,NON,1
20,122.7,130.0,0,0.0,0,0.0,8.9,1.4,3.51,HOMME,OUI,OUI,OUI,OUI,NON,1
29,141.4,121.0,4,11.25,4,11.8,10.8,1.4,1.74,HOMME,NON,NON,OUI,NON,NON,1
44,156.4,133.1,5,11.571428571428571,0,0.0,13.9,-0.3,0.79,HOMME,NON,OUI,OUI,OUI,NON,1
18,148.5,146.0,4,10.0,1,16.0,10.8,1.4,1.74,HOMME,NON,OUI,NON,OUI,NON,0
20,140.0,140.0,5,13.833333333333334,6,12.3,15.5,2.8,-4.06,HOMME,OUI,OUI,NON,NON,NON,0
20,131.7,125.0,4,12.75,3,12.666666666666666,12.4,0.5,1.79,HOMME,NON,OUI,NON,OUI,NON,1
36,104.7,120.0,0,0.0,0,0.0,10.8,1.4,1.74,HOMME,NON,OUI,NON,OUI,NON,1
19,150.0,150.0,5,11.6,2,11.0,13.9,-0.3,0.79,HOMME,NON,OUI,NON,OUI,NON,0
29,110.0,110.0,0,0.0,0,0.0,12.7,3.7,-1.7,HOMME,NON,NON,NON,NON,NON,1
18,129.1,120.0,4,11.25,3,10.333333333333334,10.8,1.4,1.74,HOMME,NON,OUI,NON,OUI,NON,1
24,120.0,133.1,0,0.0,0,0.0,13.9,-0.3,0.79,HOMME,NON,NON,NON,NON,NON,1
20,127.0,133.1,6,14.333333333333334,6,15.0,15.5,2.8,-4.06,HOMME,NON,OUI,NON,NON,NON,0
45,151.5,133.1,0,0.0,0,0.0,16.2,0.3,-0.92,HOMME,NON,NON,OUI,NON,NON,1
28,126.8,130.0,20,13.5,20,13.5,7.6,2.6,0.32,HOMME,OUI,OUI,NON,OUI,NON,0
23,140.8,160.0,6,12.666666666666666,5,12.2,7.6,2.6,0.32,HOMME,NON,OUI,NON,OUI,NON,0
18,125.6,128.0,7,12.444285714285714,7,11.347142857142858,12.4,0.5,1.79,HOMME,NON,OUI,NON,OUI,NON,0
23,127.8,140.0,3,10.666666666666666,3,11.333333333333334,9.4,-0.8,-3.12,HOMME,NON,OUI,NON,OUI,NON,1
22,120.0,120.0,0,0.0,0,0.0,7.6,2.6,0.32,HOMME,NON,OUI,NON,OUI,NON,0
22,131.3,140.0,6,12.666666666666666,5,12.4,12.4,0.5,1.79,HOMME,OUI,OUI,NON,NON,NON,0
33,155.7,120.0,5,13.2,5,14.833333333333334,10.8,1.4,1.74,HOMME,NON,OUI,NON,NON,NON,0
21,128.5,130.0,10,12.7,11,12.181818181818182,8.9,1.4,3.51,HOMME,NON,OUI,NON,NON,NON,0
45,170.0,100.0,5,14.833333333333334,5,14.8,15.5,2.8,-4.06,HOMME,NON,OUI,NON,NON,NON,0
44,100.0,133.1,4,11.5,1,12.0,15.5,2.8,-4.06,HOMME,NON,NON,NON,NON,NON,1
42,107.2,110.0,0,0.0,0,0.0,12.7,3.7,-1.7,HOMME,NON,OUI,NON,NON,NON,1
20,139.3,147.0,0,0.0,0,0.0,12.4,0.5,1.79,HOMME,NON,OUI,NON,OUI,NON,1
20,123.2,133.0,3,12.666666666666666,2,12.5,9.4,-0.8,-3.12,HOMME,NON,OUI,NON,OUI,NON,0
20,122.3,137.0,6,14.714285714285714,6,12.5,8.9,1.4,3.51,HOMME,OUI,OUI,NON,OUI,NON,0
20,127.9,124.0,3,13.666666666666666,4,10.25,9.4,-0.8,-3.12,HOMME,NON,OUI,NON,OUI,NON,0
19,120.3,128.0,5,10.8,2,13.5,8.9,1.4,3.51,HOMME,NON,OUI,NON,NON,NON,0
26,128.5,120.0,4,10.5,7,10.428571428571429,12.4,0.5,1.79,HOMME,NON,NON,OUI,NON,NON,1
31,150.0,133.1,6,15.0,5,12.5,13.9,-0.3,0.79,HOMME,NON,OUI,NON,NON,NON,0
19,136.1,142.0,6,12.666666666666666,6,14.0,16.2,0.3,-0.92,HOMME,OUI,OUI,OUI,NON,NON,0
28,128.0,100.0,6,13.166666666666666,6,13.666666666666666,7.6,2.6,0.32,HOMME,NON,OUI,NON,OUI,NON,0
20,158.1,149.0,0,0.0,0,0.0,10.8,1.4,1.74,HOMME,OUI,OUI,NON,OUI,NON,0
43,108.7,110.0,6,13.0,6,12.5,9.4,-0.8,-3.12,FEMME,NON,OUI,NON,OUI,NON,0
25,110.0,133.1,0,0.0,0,0.0,15.5,2.8,-4.06,HOMME,OUI,OUI,NON,NON,OUI,1
40,120.0,133.1,2,10.0,1,15.0,16.2,0.3,-0.92,FEMME,NON,OUI,OUI,NON,NON,1
20,150.0,150.0,6,13.333333333333334,5,13.375,12.4,0.5,1.79,FEMME,NON,OUI,NON,NON,OUI,0
46,113.0,133.1,3,12.333333333333334,6,13.333333333333334,11.1,0.6,2.02,FEMME,NON,OUI,NON,NON,NON,0
26,118.6,121.0,20,13.181818181818182,14,11.642857142857142,8.9,1.4,3.51,FEMME,NON,OUI,NON,NON,NON,0
34,148.8,133.1,6,12.513333333333334,7,13.071428571428571,12.4,0.5,1.79,FEMME,OUI,OUI,NON,NON,NON,0
19,120.3,122.0,0,0.0,0,0.0,10.8,1.4,1.74,FEMME,NON,OUI,NON,OUI,NON,1
18,127.0,143.0,7,13.585714285714284,7,13.585714285714284,12.7,3.7,-1.7,FEMME,OUI,OUI,NON,OUI,NON,0
18,113.8,123.0,7,11.155555555555557,8,11.425,12.7,3.7,-1.7,FEMME,NON,OUI,NON,OUI,NON,0
37,108.0,120.0,6,11.857142857142858,5,12.0,13.9,-0.3,0.79,HOMME,OUI,OUI,NON,NON,NON,0
23,129.1,114.0,0,0.0,0,0.0,9.4,-0.8,-3.12,HOMME,OUI,OUI,NON,NON,NON,0
26,135.9,114.0,14,14.0,13,13.615384615384617,15.5,2.8,-4.06,HOMME,NON,OUI,NON,NON,NON,0
18,154.4,154.4,5,12.0,0,0.0,10.8,1.4,1.74,FEMME,NON,NON,NON,OUI,OUI,1
18,190.0,190.0,4,11.575,5,12.419999999999998,12.4,0.5,1.79,FEMME,NON,OUI,NON,OUI,OUI,0
19,132.5,136.0,7,13.198571428571428,8,13.0625,11.1,0.6,2.02,FEMME,NON,OUI,NON,OUI,NON,0
18,163.3,163.3,6,13.5,6,12.0,12.4,0.5,1.79,FEMME,NON,OUI,NON,NON,OUI,0
19,122.5,126.0,6,13.333333333333334,5,12.8,8.9,1.4,3.51,FEMME,NON,OUI,NON,OUI,NON,1
20,121.0,122.0,4,14.25,1,10.0,8.9,1.4,3.51,HOMME,NON,OUI,NON,OUI,OUI,0
22,131.8,137.0,6,12.166666666666666,4,12.0,9.4,-0.8,-3.12,FEMME,OUI,OUI,NON,NON,NON,0
18,135.0,139.0,7,12.214285714285714,7,12.214285714285714,12.7,3.7,-1.7,FEMME,OUI,OUI,NON,OUI,NON,0
18,141.7,142.0,6,12.666666666666666,6,13.0,13.9,-0.3,0.79,FEMME,OUI,OUI,NON,NON,NON,0
18,131.3,133.1,6,12.285714285714286,6,13.5,8.9,1.4,3.51,FEMME,OUI,OUI,NON,OUI,NON,0
18,123.9,126.0,6,13.0,6,13.0,12.4,0.5,1.79,FEMME,OUI,OUI,NON,OUI,NON,0
18,126.1,131.0,6,12.142857142857142,6,11.166666666666666,8.9,1.4,3.51,FEMME,NON,OUI,NON,OUI,NON,0
19,126.5,131.0,7,13.875714285714285,7,13.085714285714284,11.1,0.6,2.02,FEMME,OUI,OUI,NON,OUI,NON,0
20,107.3,108.0,0,0.0,0,0.0,15.5,2.8,-4.06,FEMME,NON,OUI,NON,NON,NON,1
19,95.0,133.1,6,11.666666666666666,0,0.0,15.5,2.8,-4.06,FEMME,OUI,OUI,NON,OUI,NON,1
18,116.1,122.0,6,13.153846153846152,3,11.0,15.5,2.8,-4.06,FEMME,NON,OUI,NON,OUI,NON,0
18,134.6,143.0,6,14.5,6,12.833333333333334,12.4,0.5,1.79,FEMME,OUI,OUI,NON,OUI,NON,1
18,128.0,135.0,7,14.44142857142857,8,13.65625,11.1,0.6,2.02,FEMME,OUI,OUI,NON,OUI,NON,0
18,144.2,148.0,6,15.166666666666666,6,14.285714285714286,12.4,0.5,1.79,FEMME,NON,OUI,NON,OUI,NON,0
18,129.5,134.0,5,11.6,4,12.625,10.8,1.4,1.74,FEMME,OUI,OUI,NON,NON,NON,0
18,116.8,122.0,6,11.666666666666666,6,12.333333333333334,16.2,0.3,-0.92,FEMME,NON,OUI,OUI,OUI,NON,0
20,160.0,160.0,6,12.625,6,13.2,16.2,0.3,-0.92,FEMME,OUI,OUI,NON,NON,NON,0
19,127.1,126.0,3,12.666666666666666,6,11.0,9.4,-0.8,-3.12,FEMME,OUI,OUI,NON,OUI,NON,0
18,126.3,138.0,6,12.833333333333334,6,13.0,8.9,1.4,3.51,FEMME,OUI,OUI,NON,OUI,NON,0
19,112.9,115.0,6,11.857142857142858,6,13.142857142857142,12.4,0.5,1.79,FEMME,OUI,OUI,NON,OUI,NON,0
19,130.2,141.0,5,11.4,4,10.75,12.7,3.7,-1.7,FEMME,NON,OUI,NON,OUI,NON,0
19,100.0,100.0,5,14.857142857142858,5,15.142857142857142,9.4,-0.8,-3.12,FEMME,NON,OUI,NON,NON,OUI,0
19,121.6,130.0,6,14.714285714285714,6,15.833333333333334,12.4,0.5,1.79,FEMME,NON,OUI,NON,NON,NON,0
20,130.0,130.0,6,13.5,5,13.0,8.9,1.4,3.51,FEMME,NON,OUI,OUI,NON,OUI,0
18,121.7,135.0,4,11.5,5,12.4,10.8,1.4,1.74,FEMME,OUI,OUI,NON,OUI,NON,0
33,120.0,120.0,2,14.0,0,0.0,12.4,0.5,1.79,FEMME,NON,OUI,NON,NON,NON,1
19,143.5,148.0,6,12.833333333333334,0,0.0,13.9,-0.3,0.79,FEMME,OUI,OUI,NON,NON,NON,1
18,128.3,136.0,7,13.428571428571429,8,14.75,15.5,2.8,-4.06,FEMME,OUI,OUI,NON,NON,NON,0
19,111.9,108.0,0,0.0,0,0.0,8.9,1.4,3.51,FEMME,NON,OUI,NON,NON,NON,1
19,140.0,140.0,3,11.666666666666666,4,11.5,15.5,2.8,-4.06,FEMME,NON,OUI,NON,NON,NON,0
18,137.6,153.0,6,16.0,6,14.333333333333334,12.4,0.5,1.79,FEMME,NON,OUI,NON,OUI,NON,0
20,135.0,135.0,6,13.833333333333334,6,11.833333333333334,10.8,1.4,1.74,FEMME,NON,OUI,NON,OUI,NON,0
19,133.8,146.0,8,13.2325,8,13.2325,9.4,-0.8,-3.12,FEMME,NON,OUI,NON,OUI,NON,0
18,126.9,130.0,6,14.0,6,14.166666666666666,9.4,-0.8,-3.12,HOMME,OUI,OUI,NON,OUI,NON,0
19,106.7,113.0,2,10.0,0,0.0,13.9,-0.3,0.79,HOMME,OUI,OUI,OUI,OUI,NON,1
25,145.7,145.7,15,13.333333333333334,11,12.272727272727272,13.9,-0.3,0.79,FEMME,NON,OUI,NON,OUI,OUI,0
20,153.1,145.0,6,12.5,6,14.333333333333334,12.7,3.7,-1.7,FEMME,OUI,OUI,NON,OUI,NON,0
19,118.7,126.0,6,12.5,6,11.5,12.7,3.7,-1.7,FEMME,NON,OUI,NON,NON,NON,0
33,161.8,160.0,2,10.5,0,0.0,7.6,2.6,0.32,HOMME,NON,OUI,OUI,OUI,NON,1
18,124.9,134.0,3,10.666666666666666,3,11.333333333333334,8.9,1.4,3.51,HOMME,NON,OUI,OUI,OUI,NON,0
18,150.8,163.0,4,10.5,2,10.5,7.6,2.6,0.32,HOMME,NON,OUI,NON,OUI,NON,0
19,130.0,130.0,4,12.0,5,11.4,11.1,0.6,2.02,FEMME,NON,OUI,NON,NON,OUI,0
18,163.6,165.0,0,0.0,0,0.0,12.4,0.5,1.79,FEMME,NON,OUI,NON,OUI,NON,0
19,115.0,142.0,5,11.5,2,10.666666666666666,13.9,-0.3,0.79,FEMME,NON,OUI,NON,NON,NON,0
18,136.8,156.0,6,14.0,6,13.5,11.1,0.6,2.02,FEMME,NON,OUI,NON,OUI,NON,1
18,130.9,141.0,6,13.5,5,12.6,7.6,2.6,0.32,FEMME,NON,OUI,NON,OUI,NON,0
18,127.0,143.0,8,13.07375,8,13.07375,9.4,-0.8,-3.12,FEMME,NON,OUI,NON,OUI,NON,0
37,120.0,133.1,2,10.75,0,0.0,16.2,0.3,-0.92,FEMME,NON,OUI,NON,NON,NON,1
20,126.0,133.0,1,12.0,0,0.0,9.4,-0.8,-3.12,FEMME,NON,OUI,NON,NON,NON,0
